store_id,sku_id,stock_on_hand,reorder_point,safety_stock,last_restock_date,risk_level,risk_score,stock_coverage_days,avg_daily_demand,final_risk_level
ST07,SKU03621,309,58,13,2025-08-25,Low Risk,20,6270.125,0.049281314168377825,Low Risk
ST29,SKU03905,251,58,17,2025-08-25,Low Risk,20,4889.4800000000005,0.0513347022587269,Low Risk
ST03,SKU00240,383,95,24,2025-07-21,Low Risk,20,10760.826923076922,0.03559206023271732,Low Risk
ST08,SKU02570,202,44,16,2025-06-16,Low Risk,20,9837.4,0.02053388090349076,Low Risk
ST08,SKU00584,109,23,10,2025-06-15,Low Risk,20,2341.8970588235293,0.04654346338124572,Low Risk
ST13,SKU00699,443,77,32,2025-06-19,Low Risk,20,19612.81818181818,0.022587268993839837,Low Risk
ST24,SKU04729,532,93,21,2025-07-17,Low Risk,20,19431.3,0.02737850787132101,Low Risk
ST10,SKU04831,132,23,6,2025-06-21,Low Risk,20,5212.216216216217,0.025325119780971937,Low Risk
ST29,SKU02858,0,79,32,2025-09-14,High Risk,100,0.0,2.3004791238877482,Critical
ST24,SKU02514,537,92,25,2025-07-30,Low Risk,20,23774.454545454544,0.022587268993839837,Low Risk
ST05,SKU02501,261,68,31,2025-06-12,Low Risk,20,9533.025,0.02737850787132101,Low Risk
ST10,SKU00401,212,65,24,2025-08-30,Low Risk,20,11061.857142857143,0.019164955509924708,Low Risk
ST18,SKU02211,345,69,15,2025-06-23,Low Risk,20,14001.25,0.024640657084188913,Low Risk
ST17,SKU04955,249,51,17,2025-05-08,Low Risk,20,8267.931818181818,0.030116358658453114,Low Risk
ST17,SKU04726,558,96,43,2025-08-04,Low Risk,20,13587.300000000001,0.04106776180698152,Low Risk
ST03,SKU04562,0,40,17,2025-08-28,High Risk,100,0.0,0.36276522929500343,Critical
ST25,SKU04321,0,68,26,2025-09-23,High Risk,100,0.0,18.899383983572896,Critical
ST30,SKU04665,248,70,20,2025-05-24,Low Risk,20,4262.682352941177,0.05817932922655715,Low Risk
ST18,SKU01164,0,26,12,2025-10-02,High Risk,100,0.0,0.45516769336071183,Critical
ST04,SKU01229,237,48,10,2025-07-18,Low Risk,20,9358.297297297297,0.025325119780971937,Low Risk
ST11,SKU04157,0,93,27,2025-08-31,High Risk,100,0.0,0.6392881587953456,Critical
ST23,SKU03457,503,91,33,2025-08-13,Low Risk,20,15635.808510638297,0.03216974674880219,Low Risk
ST02,SKU02351,464,86,26,2025-05-12,Low Risk,20,30813.81818181818,0.015058179329226557,Low Risk
ST19,SKU02520,448,77,34,2025-07-09,Low Risk,20,28457.739130434784,0.01574264202600958,Low Risk
ST19,SKU00305,325,72,28,2025-07-19,Low Risk,20,15827.5,0.02053388090349076,Low Risk
ST07,SKU00251,204,46,13,2025-08-16,Low Risk,20,4730.857142857143,0.043121149897330596,Low Risk
ST10,SKU02737,0,44,15,2025-08-28,High Risk,100,0.0,0.26420260095824777,Critical
ST13,SKU02217,506,99,26,2025-07-29,Low Risk,20,28433.30769230769,0.01779603011635866,Low Risk
ST13,SKU00002,0,47,14,2025-08-05,High Risk,100,0.0,0.6475017111567419,Critical
ST25,SKU03274,0,94,40,2025-09-12,High Risk,100,0.0,0.21423682409308692,Critical
ST13,SKU01988,0,22,7,2025-09-06,High Risk,100,0.0,0.2532511978097194,Critical
ST16,SKU03454,175,41,15,2025-07-02,Low Risk,20,5810.795454545455,0.030116358658453114,Low Risk
ST26,SKU02681,160,35,13,2025-07-02,Low Risk,20,13750.588235294117,0.01163586584531143,Low Risk
ST07,SKU03634,126,33,15,2025-08-02,Low Risk,20,2922.0,0.043121149897330596,Low Risk
ST26,SKU00466,169,51,15,2025-06-02,Low Risk,20,14524.05882352941,0.01163586584531143,Low Risk
ST02,SKU01075,243,62,16,2025-08-15,Low Risk,20,9342.710526315788,0.026009582477754964,Low Risk
ST24,SKU03803,191,48,23,2025-07-19,Low Risk,20,9001.645161290322,0.021218343600273786,Low Risk
ST10,SKU03905,251,68,22,2025-07-23,Low Risk,20,14668.44,0.017111567419575632,Low Risk
ST29,SKU04147,310,100,21,2025-07-24,Low Risk,20,11322.75,0.02737850787132101,Low Risk
ST23,SKU01363,0,51,23,2025-09-03,High Risk,100,0.0,0.270362765229295,Critical
ST23,SKU03349,433,79,17,2025-07-28,Low Risk,20,18606.264705882353,0.02327173169062286,Low Risk
ST16,SKU00421,195,62,24,2025-05-22,Low Risk,20,14994.473684210525,0.013004791238877482,Low Risk
ST14,SKU01580,365,97,31,2025-07-05,Low Risk,20,13331.625,0.02737850787132101,Low Risk
ST22,SKU04144,209,46,21,2025-06-14,Low Risk,20,8481.916666666666,0.024640657084188913,Low Risk
ST05,SKU02514,174,30,14,2025-07-01,Low Risk,20,3482.3835616438355,0.04996577686516085,Low Risk
ST29,SKU02871,364,62,14,2025-06-27,Low Risk,20,18338.068965517243,0.019849418206707735,Low Risk
ST04,SKU04504,120,38,10,2025-06-22,Low Risk,20,3022.758620689655,0.03969883641341547,Low Risk
ST23,SKU02531,0,85,35,2025-09-09,High Risk,100,0.0,0.29021218343600275,Critical
ST23,SKU02302,106,33,13,2025-06-22,Low Risk,20,5735.777777777778,0.018480492813141684,Low Risk
ST19,SKU03580,108,24,5,2025-05-29,Low Risk,20,3944.7000000000003,0.02737850787132101,Low Risk
ST05,SKU01696,249,80,24,2025-08-14,Low Risk,20,7133.117647058824,0.03490759753593429,Low Risk
ST13,SKU03277,284,60,19,2025-06-13,Low Risk,20,10639.076923076924,0.026694045174537988,Low Risk
ST19,SKU02533,198,36,9,2025-06-30,Low Risk,20,9039.9375,0.02190280629705681,Low Risk
ST05,SKU00649,160,28,11,2025-06-07,Low Risk,20,10163.478260869566,0.01574264202600958,Low Risk
ST24,SKU02648,0,69,22,2025-09-07,High Risk,100,0.0,0.3347022587268994,Critical
ST03,SKU01542,381,65,16,2025-06-29,Low Risk,20,19194.51724137931,0.019849418206707735,Low Risk
ST09,SKU00539,0,60,28,2025-08-09,High Risk,100,0.0,0.42573579739904177,Critical
ST07,SKU03876,0,40,12,2025-09-25,High Risk,100,0.0,0.41683778234086244,Critical
ST14,SKU00654,209,64,13,2025-06-01,Low Risk,20,6361.4375,0.03285420944558522,Low Risk
ST05,SKU03803,504,92,41,2025-07-02,Low Risk,20,16007.478260869566,0.03148528405201916,Low Risk
ST10,SKU04147,86,20,9,2025-08-30,Low Risk,20,5235.25,0.01642710472279261,Low Risk
ST08,SKU01068,408,93,46,2025-05-20,Low Risk,20,13862.511627906975,0.02943189596167009,Low Risk
ST01,SKU02112,265,55,14,2025-08-26,Low Risk,20,16131.875,0.01642710472279261,Low Risk
ST03,SKU02710,248,47,21,2025-07-07,Low Risk,20,6709.777777777778,0.03696098562628337,Low Risk
ST04,SKU03578,0,45,15,2025-08-26,High Risk,100,0.0,0.3408624229979466,Critical
ST30,SKU02584,341,57,17,2025-05-27,Low Risk,20,8740.368421052632,0.039014373716632446,Low Risk
ST23,SKU01605,419,75,21,2025-08-08,Low Risk,20,11336.277777777777,0.03696098562628337,Low Risk
ST09,SKU03693,0,44,10,2025-10-09,High Risk,100,0.0,0.26967830253251196,Critical
ST11,SKU00090,339,78,21,2025-07-21,Low Risk,20,6692.959459459459,0.05065023956194387,Low Risk
ST14,SKU01822,94,30,12,2025-07-06,Low Risk,20,3814.833333333333,0.024640657084188913,Low Risk
ST08,SKU04222,330,84,18,2025-08-24,Low Risk,20,11479.285714285714,0.028747433264887063,Low Risk
ST13,SKU02351,131,39,11,2025-08-15,Low Risk,20,7655.64,0.017111567419575632,Low Risk
ST04,SKU02531,0,31,7,2025-08-17,High Risk,100,0.0,0.4490075290896646,Critical
ST21,SKU03932,405,93,32,2025-07-20,Low Risk,20,11602.058823529413,0.03490759753593429,Low Risk
ST24,SKU04166,0,100,47,2025-09-10,High Risk,100,0.0,0.7221081451060917,Critical
ST19,SKU03822,239,65,26,2025-05-24,Low Risk,20,20539.941176470587,0.01163586584531143,Low Risk
ST17,SKU01009,0,97,23,2025-10-03,High Risk,100,0.0,0.45653661875427787,Critical
ST15,SKU04346,0,85,37,2025-09-29,High Risk,100,0.0,0.24229979466119098,Critical
ST03,SKU00845,0,72,27,2025-10-01,High Risk,100,0.0,1.0424366872005475,Critical
ST18,SKU03863,108,28,10,2025-05-17,Low Risk,20,3756.857142857143,0.028747433264887063,Low Risk
ST25,SKU02590,219,38,18,2025-08-13,Low Risk,20,8419.973684210527,0.026009582477754964,Low Risk
ST18,SKU03634,319,79,17,2025-08-18,Low Risk,20,12946.083333333332,0.024640657084188913,Low Risk
ST07,SKU02950,0,94,21,2025-09-25,High Risk,100,0.0,0.48459958932238195,Critical
ST03,SKU01784,0,51,22,2025-08-24,High Risk,100,0.0,0.47159479808350446,Critical
ST20,SKU03414,203,57,26,2025-08-02,Low Risk,20,4062.780821917808,0.04996577686516085,Low Risk
ST27,SKU02141,0,60,23,2025-10-12,High Risk,100,0.0,2.3600273785078714,Critical
ST08,SKU02128,174,57,17,2025-07-01,Low Risk,20,5408.808510638298,0.03216974674880219,Low Risk
ST06,SKU01264,279,88,29,2025-05-26,Low Risk,20,4795.517647058824,0.05817932922655715,Low Risk
ST27,SKU00155,70,22,9,2025-07-11,Low Risk,20,2556.75,0.02737850787132101,Low Risk
ST23,SKU00679,130,24,11,2025-08-09,Low Risk,20,9496.5,0.013689253935660506,Low Risk
ST13,SKU02472,322,67,32,2025-05-23,Low Risk,20,13836.529411764706,0.02327173169062286,Low Risk
ST16,SKU03709,284,60,28,2025-06-03,Low Risk,20,27661.600000000002,0.01026694045174538,Low Risk
ST26,SKU00721,200,35,15,2025-08-04,Low Risk,20,12175.0,0.01642710472279261,Low Risk
ST12,SKU04987,436,85,38,2025-07-21,Low Risk,20,37470.35294117647,0.01163586584531143,Low Risk
ST05,SKU01830,162,31,12,2025-06-19,Low Risk,20,5259.6,0.030800821355236138,Low Risk
ST25,SKU04926,0,30,15,2025-09-12,High Risk,100,0.0,0.4202600958247775,Critical
ST21,SKU03235,133,34,8,2025-05-31,Low Risk,20,3084.3333333333335,0.043121149897330596,Low Risk
ST04,SKU01605,323,73,22,2025-07-01,Low Risk,20,11235.785714285714,0.028747433264887063,Low Risk
ST14,SKU02064,331,61,26,2025-08-27,Low Risk,20,16119.7,0.02053388090349076,Low Risk
ST07,SKU02842,313,94,26,2025-07-24,Low Risk,20,9941.152173913044,0.03148528405201916,Low Risk
ST20,SKU03535,0,82,19,2025-08-29,High Risk,100,0.0,0.5277207392197125,Critical
ST23,SKU00571,159,44,18,2025-05-29,Low Risk,20,9679.125,0.01642710472279261,Low Risk
ST26,SKU03057,0,34,8,2025-10-02,High Risk,100,0.0,0.20670773442847365,Critical
ST05,SKU04166,0,23,8,2025-08-13,High Risk,100,0.0,0.9863107460643394,Critical
ST10,SKU04281,126,40,10,2025-05-18,Low Risk,20,5938.258064516129,0.021218343600273786,Low Risk
ST03,SKU03073,555,98,38,2025-06-19,Low Risk,20,13980.258620689654,0.03969883641341547,Low Risk
ST13,SKU01317,0,45,10,2025-09-25,High Risk,100,0.0,0.3805612594113621,Critical
ST09,SKU02070,162,34,8,2025-06-09,Low Risk,20,5379.136363636364,0.030116358658453114,Low Risk
ST11,SKU04654,120,30,13,2025-06-28,Low Risk,20,5156.470588235294,0.02327173169062286,Low Risk
ST07,SKU03192,410,74,19,2025-05-10,Low Risk,20,12479.375,0.03285420944558522,Low Risk
ST26,SKU00024,301,88,33,2025-05-06,Low Risk,20,9772.466666666667,0.030800821355236138,Low Risk
ST01,SKU01428,289,74,26,2025-05-19,Low Risk,20,19192.227272727272,0.015058179329226557,Low Risk
ST01,SKU03414,74,22,8,2025-05-22,Low Risk,20,3728.0689655172414,0.019849418206707735,Low Risk
ST08,SKU00155,337,88,31,2025-05-25,Low Risk,20,9654.058823529413,0.03490759753593429,Low Risk
ST30,SKU02129,314,66,15,2025-07-08,Low Risk,20,8048.315789473684,0.039014373716632446,Low Risk
ST06,SKU03492,383,72,29,2025-07-17,Low Risk,20,10557.792452830188,0.03627652292950034,Low Risk
ST23,SKU02907,341,97,27,2025-07-04,Low Risk,20,13464.891891891892,0.025325119780971937,Low Risk
ST14,SKU03353,0,47,21,2025-09-25,High Risk,100,0.0,0.36344969199178645,Critical
ST09,SKU01023,173,37,12,2025-06-30,Low Risk,20,5055.06,0.034223134839151265,Low Risk
ST14,SKU01138,0,31,11,2025-08-20,High Risk,100,0.0,0.40177960301163584,Critical
ST04,SKU00679,169,53,25,2025-08-22,Low Risk,20,6331.0,0.026694045174537988,Low Risk
ST19,SKU01970,400,75,21,2025-08-13,Low Risk,20,15378.947368421052,0.026009582477754964,Low Risk
ST12,SKU03014,346,95,20,2025-07-24,Low Risk,20,15318.363636363636,0.022587268993839837,Low Risk
ST04,SKU03833,233,71,34,2025-08-09,Low Risk,20,8510.325,0.02737850787132101,Low Risk
ST26,SKU04346,0,66,18,2025-10-06,High Risk,100,0.0,0.19780971937029432,Critical
ST17,SKU04526,223,41,16,2025-08-05,Low Risk,20,6516.06,0.034223134839151265,Low Risk
ST22,SKU04641,359,79,37,2025-06-30,Low Risk,20,6319.265060240964,0.0568104038329911,Low Risk
ST24,SKU01038,165,39,19,2025-08-19,Low Risk,20,8928.333333333334,0.018480492813141684,Low Risk
ST03,SKU04362,0,91,28,2025-08-12,High Risk,100,0.0,0.378507871321013,Critical
ST08,SKU04706,379,82,36,2025-05-13,Low Risk,20,13505.341463414634,0.02806297056810404,Low Risk
ST01,SKU03535,0,32,12,2025-08-14,High Risk,100,0.0,0.2532511978097194,Critical
ST25,SKU01906,467,100,39,2025-06-25,Low Risk,20,21321.46875,0.02190280629705681,Low Risk
ST30,SKU04236,231,58,20,2025-08-20,Low Risk,20,5443.403225806452,0.04243668720054757,Low Risk
ST25,SKU01677,0,96,46,2025-10-12,High Risk,100,0.0,0.3682409308692676,Critical
ST04,SKU00571,471,82,40,2025-09-02,Low Risk,20,16783.682926829268,0.02806297056810404,Low Risk
ST22,SKU03823,268,88,36,2025-05-12,Low Risk,20,6418.819672131148,0.04175222450376454,Low Risk
ST17,SKU01264,485,100,39,2025-06-08,Low Risk,20,11428.790322580644,0.04243668720054757,Low Risk
ST15,SKU02386,112,31,7,2025-05-21,Low Risk,20,5844.000000000001,0.019164955509924708,Low Risk
ST30,SKU00974,0,34,8,2025-08-14,High Risk,100,0.0,0.5099247091033539,Critical
ST16,SKU03254,292,80,26,2025-05-27,Low Risk,20,18548.34782608696,0.01574264202600958,Low Risk
ST23,SKU01981,364,75,15,2025-07-31,Low Risk,20,16115.272727272726,0.022587268993839837,Low Risk
ST11,SKU02681,259,63,15,2025-08-03,Low Risk,20,16452.13043478261,0.01574264202600958,Low Risk
ST02,SKU03090,384,89,25,2025-07-04,Low Risk,20,51002.181818181816,0.007529089664613279,Low Risk
ST19,SKU03030,0,63,18,2025-08-26,High Risk,100,0.0,0.4106776180698152,Critical
ST22,SKU02776,0,47,15,2025-08-24,High Risk,100,0.0,0.4654346338124572,Critical
ST03,SKU02268,0,29,7,2025-10-10,High Risk,100,0.0,0.29568788501026694,Critical
ST15,SKU01339,391,77,33,2025-06-16,Low Risk,20,19041.7,0.02053388090349076,Low Risk
ST11,SKU01863,109,31,14,2025-07-16,Low Risk,20,3619.2954545454545,0.030116358658453114,Low Risk
ST04,SKU02907,341,94,44,2025-08-29,Low Risk,20,8303.35,0.04106776180698152,Low Risk
ST28,SKU03493,179,39,11,2025-06-12,Low Risk,20,4086.234375,0.04380561259411362,Low Risk
ST04,SKU00692,0,88,19,2025-08-16,High Risk,100,0.0,0.5023956194387406,Critical
ST07,SKU02387,163,29,8,2025-08-27,Low Risk,20,4105.913793103448,0.03969883641341547,Low Risk
ST01,SKU04824,0,69,25,2025-09-17,High Risk,100,0.0,0.22039698836413416,Critical
ST27,SKU01578,0,52,23,2025-09-25,High Risk,100,0.0,0.6105407255304586,Critical
ST06,SKU04902,385,74,34,2025-07-13,Low Risk,20,8271.838235294117,0.04654346338124572,Low Risk
ST11,SKU03031,588,98,45,2025-05-07,Low Risk,20,15619.418181818182,0.03764544832306639,Low Risk
ST28,SKU02217,488,95,22,2025-05-28,Low Risk,20,14259.36,0.034223134839151265,Low Risk
ST28,SKU00002,0,100,28,2025-09-01,High Risk,100,0.0,0.9055441478439425,Critical
ST17,SKU04768,387,71,31,2025-07-25,Low Risk,20,11779.3125,0.03285420944558522,Low Risk
ST12,SKU02209,432,90,36,2025-07-09,Low Risk,20,12880.65306122449,0.03353867214236824,Low Risk
ST29,SKU03839,298,71,23,2025-06-18,Low Risk,20,6046.916666666666,0.049281314168377825,Low Risk
ST22,SKU00682,271,68,34,2025-05-16,Low Risk,20,6385.9838709677415,0.04243668720054757,Low Risk
ST05,SKU01038,297,62,19,2025-08-18,Low Risk,20,16071.0,0.018480492813141684,Low Risk
ST20,SKU04019,381,72,32,2025-06-11,Low Risk,20,7625.219178082191,0.04996577686516085,Low Risk
ST18,SKU03192,101,22,8,2025-06-15,Low Risk,20,2893.3529411764707,0.03490759753593429,Low Risk
ST27,SKU00531,0,99,34,2025-10-02,High Risk,100,0.0,0.3189596167008898,Critical
ST25,SKU01919,402,94,23,2025-07-02,Low Risk,20,29366.100000000002,0.013689253935660506,Low Risk
ST04,SKU01042,211,66,32,2025-05-12,Low Risk,20,6044.529411764706,0.03490759753593429,Low Risk
ST28,SKU01170,0,66,24,2025-08-05,High Risk,100,0.0,0.30184804928131415,Critical
ST02,SKU02164,61,20,8,2025-05-23,Low Risk,20,5941.400000000001,0.01026694045174538,Low Risk
ST07,SKU02279,307,54,23,2025-07-05,Low Risk,20,6061.175675675676,0.05065023956194387,Low Risk
ST24,SKU04663,0,68,19,2025-09-30,High Risk,100,0.0,0.18822724161533197,Critical
ST17,SKU03492,148,36,8,2025-07-23,Low Risk,20,3603.8,0.04106776180698152,Low Risk
ST01,SKU04945,119,20,5,2025-05-25,Low Risk,20,6686.884615384615,0.01779603011635866,Low Risk
ST13,SKU04016,0,99,39,2025-09-21,High Risk,100,0.0,0.28815879534565364,Critical
ST11,SKU03152,313,85,35,2025-05-21,Low Risk,20,10634.720930232557,0.02943189596167009,Low Risk
ST28,SKU02567,70,21,6,2025-05-09,Low Risk,20,2435.0,0.028747433264887063,Low Risk
ST04,SKU01981,359,86,19,2025-07-30,Low Risk,20,15426.441176470587,0.02327173169062286,Low Risk
ST22,SKU00574,243,58,15,2025-07-18,Low Risk,20,5820.049180327869,0.04175222450376454,Low Risk
ST20,SKU01696,277,61,30,2025-05-15,Low Risk,20,7358.1272727272735,0.03764544832306639,Low Risk
ST09,SKU03493,332,84,39,2025-06-30,Low Risk,20,19402.08,0.017111567419575632,Low Risk
ST24,SKU00354,110,34,12,2025-05-07,Low Risk,20,8035.5,0.013689253935660506,Low Risk
ST27,SKU04035,0,72,17,2025-09-19,High Risk,100,0.0,0.2950034223134839,Critical
ST08,SKU01578,0,59,26,2025-08-09,High Risk,100,0.0,0.5941136208076659,Critical
ST30,SKU01337,230,52,18,2025-07-09,Low Risk,20,6720.6,0.034223134839151265,Low Risk
ST20,SKU00649,266,86,29,2025-08-23,Low Risk,20,9037.813953488372,0.02943189596167009,Low Risk
ST06,SKU02700,362,87,33,2025-07-28,Low Risk,20,10170.807692307691,0.03559206023271732,Low Risk
ST09,SKU02217,267,78,31,2025-06-03,Low Risk,20,10542.891891891892,0.025325119780971937,Low Risk
ST24,SKU03737,137,31,9,2025-07-07,Low Risk,20,6671.900000000001,0.02053388090349076,Low Risk
ST10,SKU03839,217,39,15,2025-07-18,Low Risk,20,12193.730769230768,0.01779603011635866,Low Risk
ST20,SKU02046,0,62,15,2025-08-31,High Risk,100,0.0,0.432580424366872,Critical
ST03,SKU00416,0,27,13,2025-09-02,High Risk,100,0.0,0.31759069130732376,Critical
ST13,SKU03090,255,58,21,2025-05-16,Low Risk,20,9804.07894736842,0.026009582477754964,Low Risk
ST30,SKU04491,482,81,30,2025-06-21,Low Risk,20,11177.809523809523,0.043121149897330596,Low Risk
ST11,SKU04212,301,52,26,2025-08-07,Low Risk,20,6563.597014925373,0.0458590006844627,Low Risk
ST16,SKU00355,354,61,22,2025-08-05,Low Risk,20,22486.695652173916,0.01574264202600958,Low Risk
ST28,SKU03627,111,32,12,2025-06-04,Low Risk,20,3118.6730769230767,0.03559206023271732,Low Risk
ST23,SKU01068,230,40,16,2025-08-23,Low Risk,20,13441.2,0.017111567419575632,Low Risk
ST26,SKU01568,453,84,32,2025-05-28,Low Risk,20,21349.451612903224,0.021218343600273786,Low Risk
ST24,SKU04905,296,75,28,2025-06-23,Low Risk,20,17298.24,0.017111567419575632,Low Risk
ST05,SKU04663,0,36,7,2025-09-30,High Risk,100,0.0,0.29774127310061604,Critical
ST15,SKU04856,229,55,22,2025-06-28,Low Risk,20,13940.375,0.01642710472279261,Low Risk
ST18,SKU02387,180,36,12,2025-05-24,Low Risk,20,6743.076923076923,0.026694045174537988,Low Risk
ST28,SKU04795,509,87,19,2025-05-11,Low Risk,20,14581.352941176472,0.03490759753593429,Low Risk
ST09,SKU02567,165,31,8,2025-07-20,Low Risk,20,4919.693877551021,0.03353867214236824,Low Risk
ST28,SKU02580,178,50,11,2025-07-31,Low Risk,20,5307.306122448979,0.03353867214236824,Low Risk
ST26,SKU00521,270,60,18,2025-08-19,Low Risk,20,15778.800000000001,0.017111567419575632,Low Risk
ST17,SKU04902,313,93,25,2025-05-25,Low Risk,20,11725.461538461539,0.026694045174537988,Low Risk
ST22,SKU03031,336,73,36,2025-05-27,Low Risk,20,11688.0,0.028747433264887063,Low Risk
ST24,SKU01414,0,80,35,2025-08-12,High Risk,100,0.0,0.405201916495551,Critical
ST20,SKU04153,220,38,11,2025-05-25,Low Risk,20,6696.25,0.03285420944558522,Low Risk
ST13,SKU00996,0,92,41,2025-09-20,High Risk,100,0.0,0.2861054072553046,Critical
ST30,SKU04612,500,90,36,2025-05-29,Low Risk,20,11238.461538461539,0.044490075290896644,Low Risk
ST16,SKU02462,0,71,23,2025-08-28,High Risk,100,0.0,0.26351813826146475,Critical
ST23,SKU01189,0,44,21,2025-10-03,High Risk,100,0.0,0.5523613963039015,Critical
ST12,SKU03740,345,95,20,2025-05-23,Low Risk,20,20161.8,0.017111567419575632,Low Risk
ST05,SKU00354,260,84,31,2025-06-27,Low Risk,20,6906.545454545455,0.03764544832306639,Low Risk
ST13,SKU02164,352,90,36,2025-06-08,Low Risk,20,28570.666666666664,0.012320328542094456,Low Risk
ST18,SKU02279,315,84,37,2025-08-16,Low Risk,20,8850.288461538461,0.03559206023271732,Low Risk
ST23,SKU00371,104,20,8,2025-08-11,Low Risk,20,5239.448275862069,0.019849418206707735,Low Risk
ST12,SKU04679,145,38,14,2025-05-30,Low Risk,20,6419.545454545454,0.022587268993839837,Low Risk
ST19,SKU01420,0,99,35,2025-10-09,High Risk,100,0.0,1.0438056125941135,Critical
ST22,SKU02923,0,29,10,2025-09-04,High Risk,100,0.0,0.4353182751540041,Critical
ST01,SKU04261,143,47,18,2025-05-12,Low Risk,20,7461.535714285715,0.019164955509924708,Low Risk
ST01,SKU02046,0,46,12,2025-10-02,High Risk,100,0.0,0.18480492813141683,Critical
ST30,SKU02747,0,72,27,2025-08-24,High Risk,100,0.0,0.9575633127994524,Critical
ST30,SKU00532,186,50,16,2025-05-15,Low Risk,20,6793.650000000001,0.02737850787132101,Low Risk
ST21,SKU04913,0,63,26,2025-08-25,High Risk,100,0.0,0.9096509240246407,Critical
ST23,SKU01310,389,65,27,2025-07-24,Low Risk,20,17760.28125,0.02190280629705681,Low Risk
ST09,SKU03627,372,63,29,2025-06-22,Low Risk,20,12639.348837209302,0.02943189596167009,Low Risk
ST05,SKU04905,122,31,9,2025-06-18,Low Risk,20,4817.351351351352,0.025325119780971937,Low Risk
ST29,SKU00832,0,48,14,2025-08-26,High Risk,100,0.0,0.35523613963039014,Critical
